Date,Year,Month,Rain,Max_T.,Min_T.,Cloud,Releted Hum.,Sea Level P.,Wind
1992-01-12,1992,1,0.0,24.8,14.5,2.0,73.0,1016.3,7.0
1993-01-12,1993,1,0.0,24.5,14.3,5.0,72.0,1011.1,2.0
1994-01-12,1994,1,0.0,27.2,13.0,0.0,77.0,1014.0,0.0
1995-01-12,1995,1,0.0,22.0,16.1,7.0,82.0,1015.2,2.0
1996-01-12,1996,1,0.0,25.5,16.7,0.0,77.0,1013.9,3.0
1997-01-12,1997,1,0.0,24.0,11.2,3.0,71.0,1017.3,2.0
1998-01-12,1998,1,0.0,22.1,8.6,2.0,83.0,1011.7,1.0
1999-01-12,1999,1,0.0,24.8,9.4,1.0,80.0,1014.8,3.0
2000-01-12,2000,1,0.0,27.5,14.5,0.0,68.0,1013.2,2.0
2001-01-12,2001,1,0.0,22.2,12.2,0.0,53.0,1014.6,1.6
2002-01-12,2002,1,0.0,25.2,11.4,0.0,61.0,1014.8,2.0
2003-01-12,2003,1,0.0,17.1,10.8,3.0,92.0,1018.5,3.0
2004-01-12,2004,1,0.0,25.0,14.8,0.0,73.0,1015.1,2.3
2005-01-12,2005,1,0.0,23.6,13.2,0.0,69.0,1015.7,4.0
2006-01-12,2006,1,0.0,23.8,11.4,0.0,85.0,1013.6,3.0
2007-01-12,2007,1,0.0,25.2,11.5,0.0,58.0,1015.6,4.0
2008-01-12,2008,1,0.0,26.6,14.5,0.0,61.0,1013.6,4.0
2009-01-12,2009,1,0.0,26.3,15.4,0.0,70.0,1019.5,2.7
2010-01-12,2010,1,0.0,17.8,10.2,1.0,81.0,1016.1,2.0
2011-01-12,2011,1,0.0,17.1,8.5,0.0,79.0,1011.2,2.0
2012-01-12,2012,1,0.0,21.4,13.0,0.0,77.0,1015.1,2.3
2013-01-12,2013,1,0.0,22.3,7.9,0.0,66.0,1013.8,2.0
2014-01-12,2014,1,0.0,25.0,16.4,3.0,64.0,1017.7,2.0
2015-01-12,2015,1,0.0,24.5,11.8,1.0,72.0,1015.8,2.0
2016-01-12,2016,1,0.0,24.5,13.4,0.0,64.0,1014.5,5.0
2017-01-12,2017,1,0.0,25.0,15.5,0.0,47.0,1012.7,2.7
1988-01-13,1988,1,0.0,28.5,14.2,1.0,75.0,1014.0,2.0
1989-01-13,1989,1,0.0,22.4,6.8,0.0,67.0,1016.5,2.0
1990-01-13,1990,1,0.0,25.5,13.4,0.0,75.0,1011.9,2.0
1991-01-13,1991,1,1.0,24.0,17.4,4.0,80.0,1015.4,5.0
1992-01-13,1992,1,0.0,22.5,14.0,0.0,84.0,1018.3,4.0
1993-01-13,1993,1,0.0,24.4,15.8,1.0,71.0,1010.8,3.0
1994-01-13,1994,1,0.0,28.9,13.6,1.0,73.0,1012.8,2.0
1995-01-13,1995,1,0.0,23.1,15.0,2.0,75.0,1015.0,3.4
1996-01-13,1996,1,0.0,25.6,11.0,0.0,72.0,1014.2,1.0
1997-01-13,1997,1,0.0,26.4,10.3,1.0,67.0,1016.6,2.0
1998-01-13,1998,1,0.0,26.2,10.1,1.0,77.0,1010.2,0.0
1999-01-13,1999,1,0.0,26.9,9.5,0.0,74.0,1014.0,2.0
2000-01-13,2000,1,0.0,27.3,14.5,0.0,70.0,1011.5,1.0
2001-01-13,2001,1,0.0,23.2,11.1,0.0,61.0,1014.4,1.7
2002-01-13,2002,1,0.0,25.8,11.7,0.0,60.0,1013.9,2.0
2003-01-13,2003,1,0.0,14.5,11.0,7.0,94.0,1017.9,2.7
2004-01-13,2004,1,0.0,24.5,15.0,0.0,72.0,1013.6,2.0
2005-01-13,2005,1,0.0,22.2,13.6,1.0,74.0,1014.3,3.5
2006-01-13,2006,1,0.0,24.6,10.4,0.0,83.0,1013.4,0.0
2007-01-13,2007,1,0.0,24.5,12.6,0.0,62.0,1015.3,0.0
2008-01-13,2008,1,0.0,24.3,14.2,0.0,52.0,1014.0,2.3
2009-01-13,2009,1,0.0,22.6,15.0,1.0,85.0,1019.9,2.2
2010-01-13,2010,1,0.0,18.8,9.6,3.0,85.0,1016.8,2.0
2011-01-13,2011,1,0.0,14.2,8.2,0.0,88.0,1012.6,2.5
2012-01-13,2012,1,0.0,19.6,10.7,2.0,74.0,1014.8,2.6
2013-01-13,2013,1,0.0,24.1,10.5,0.0,73.0,1012.3,2.0
2014-01-13,2014,1,0.0,25.7,15.8,0.0,67.0,1016.4,2.5
2015-01-13,2015,1,0.0,26.5,12.6,1.0,73.0,1014.9,2.0
2016-01-13,2016,1,0.0,24.1,13.6,0.0,71.0,1013.9,2.0
2017-01-13,2017,1,0.0,23.2,12.8,0.0,41.0,1014.2,2.5
1988-01-14,1988,1,0.0,27.5,15.8,1.0,77.0,1013.6,5.0
1989-01-14,1989,1,0.0,23.6,10.1,0.0,70.0,1014.4,3.5
1990-01-14,1990,1,0.0,25.1,13.0,0.0,75.0,1012.0,2.0
1991-01-14,1991,1,0.0,24.0,15.5,4.0,65.0,1016.6,3.0
1992-01-14,1992,1,0.0,21.2,12.0,2.0,87.0,1017.0,2.0
1993-01-14,1993,1,0.0,22.8,10.6,0.0,65.0,1012.5,3.5
1994-01-14,1994,1,0.0,28.5,14.8,2.0,74.0,1011.1,5.0
1995-01-14,1995,1,0.0,22.6,10.2,0.0,66.0,1017.1,2.8
1996-01-14,1996,1,0.0,26.5,9.6,0.0,67.0,1012.9,2.0
1997-01-14,1997,1,0.0,25.5,12.8,2.0,74.0,1016.4,1.0
1998-01-14,1998,1,0.0,26.6,14.7,1.0,72.0,1011.5,0.0
1999-01-14,1999,1,0.0,25.8,10.5,0.0,72.0,1016.2,2.0
2000-01-14,2000,1,0.0,28.7,15.8,1.0,69.0,1010.5,1.0
2001-01-14,2001,1,0.0,23.3,9.8,0.0,65.0,1015.1,2.0
2002-01-14,2002,1,0.0,25.0,11.8,0.0,68.0,1012.3,4.0
2003-01-14,2003,1,0.0,19.9,12.0,6.0,86.0,1018.5,5.0
2004-01-14,2004,1,0.0,24.3,13.4,0.0,77.0,1012.7,2.0
2005-01-14,2005,1,0.0,23.5,13.4,0.0,67.0,1013.1,4.0
2006-01-14,2006,1,0.0,25.4,11.7,0.0,80.0,1013.3,0.0
2007-01-14,2007,1,0.0,23.1,12.4,2.0,56.0,1015.6,2.3
2008-01-14,2008,1,0.0,23.5,13.4,0.0,67.0,1013.6,2.0
2009-01-14,2009,1,0.0,21.8,14.6,0.0,89.0,1019.4,2.0
2010-01-14,2010,1,0.0,24.8,10.0,3.0,75.0,1017.9,2.0
2011-01-14,2011,1,0.0,18.5,10.0,0.0,89.0,1013.3,2.0
2012-01-14,2012,1,0.0,22.2,11.6,1.0,70.0,1013.7,2.0
2013-01-14,2013,1,0.0,25.6,11.4,0.0,68.0,1013.2,0.0
2014-01-14,2014,1,0.0,22.2,14.8,0.0,83.0,1015.8,2.0
2015-01-14,2015,1,0.0,27.2,14.2,1.0,69.0,1015.2,2.0
2016-01-14,2016,1,0.0,25.4,14.2,1.0,70.0,1014.5,0.0
2017-01-14,2017,1,0.0,23.4,11.8,0.0,43.0,1015.1,2.0
1988-01-15,1988,1,0.0,27.5,14.4,0.0,73.0,1015.9,0.0
1989-01-15,1989,1,0.0,24.3,9.6,0.0,66.0,1014.5,4.0
1990-01-15,1990,1,0.0,26.2,13.8,0.0,75.0,1012.9,2.0
1991-01-15,1991,1,0.0,23.0,15.0,3.0,63.0,1017.9,3.0
1992-01-15,1992,1,0.0,23.8,12.7,1.0,85.0,1016.6,2.0
1993-01-15,1993,1,0.0,23.1,8.4,0.0,66.0,1014.8,3.0
1994-01-15,1994,1,0.0,27.5,15.0,4.0,69.0,1010.4,2.8
1995-01-15,1995,1,0.0,27.0,11.0,0.0,72.0,1017.1,1.5
1996-01-15,1996,1,0.0,26.4,11.8,1.0,64.0,1014.0,2.3
1997-01-15,1997,1,0.0,23.8,11.5,4.0,73.0,1015.6,0.0
1998-01-15,1998,1,0.0,25.2,11.5,1.0,69.0,1010.6,2.5
1999-01-15,1999,1,0.0,27.4,11.5,0.0,73.0,1015.7,1.0
2000-01-15,2000,1,0.0,27.7,15.0,2.0,66.0,1012.7,1.0
2001-01-15,2001,1,0.0,24.5,13.1,0.0,64.0,1015.4,1.3
2002-01-15,2002,1,0.0,26.0,14.5,0.0,74.0,1013.5,0.0
2003-01-15,2003,1,0.0,15.4,12.2,7.0,93.0,1019.2,4.2
2004-01-15,2004,1,0.0,25.0,14.2,1.0,76.0,1014.8,2.0
2005-01-15,2005,1,0.0,23.9,13.6,1.0,59.0,1014.1,4.0
2006-01-15,2006,1,0.0,26.0,13.0,0.0,70.0,1013.8,3.5
2007-01-15,2007,1,0.0,24.0,9.6,2.0,54.0,1015.1,3.0
2008-01-15,2008,1,0.0,23.6,11.8,0.0,71.0,1015.2,2.5
2009-01-15,2009,1,0.0,25.6,13.6,1.0,78.0,1018.6,2.0
2010-01-15,2010,1,0.0,26.2,15.0,0.0,73.0,1019.3,2.5
2011-01-15,2011,1,0.0,22.8,9.8,0.0,84.0,1013.1,3.0
2012-01-15,2012,1,0.0,23.0,10.5,0.0,53.0,1012.1,2.5
2013-01-15,2013,1,0.0,26.5,12.3,0.0,63.0,1014.8,2.0
2014-01-15,2014,1,0.0,17.7,14.0,0.0,88.0,1017.1,2.0
2015-01-15,2015,1,0.0,28.1,13.9,0.0,66.0,1015.0,2.0
2016-01-15,2016,1,0.0,26.0,14.0,0.0,70.0,1012.5,2.0
2017-01-15,2017,1,0.0,25.6,12.0,0.0,56.0,1014.8,2.0
1988-01-16,1988,1,0.0,27.5,16.3,2.0,75.0,1016.2,2.0
1989-01-16,1989,1,0.0,24.7,9.9,0.0,66.0,1013.7,2.0
1990-01-16,1990,1,0.0,25.2,13.5,0.0,78.0,1012.7,0.0
1991-01-16,1991,1,0.0,23.2,13.2,0.0,56.0,1018.7,3.5
1992-01-16,1992,1,0.0,24.6,13.5,1.0,76.0,1016.4,5.0
1993-01-16,1993,1,0.0,24.4,9.4,0.0,67.0,1014.7,2.0
1994-01-16,1994,1,0.0,21.8,17.6,5.0,83.0,1010.9,3.5
1995-01-16,1995,1,0.0,29.2,11.8,0.0,68.0,1016.4,4.0
1996-01-16,1996,1,0.0,29.2,14.0,2.0,69.0,1013.2,2.5
1997-01-16,1997,1,0.0,25.8,14.4,4.0,71.0,1014.7,1.0
1998-01-16,1998,1,0.0,27.2,12.1,1.0,76.0,1010.3,2.5
1999-01-16,1999,1,0.0,27.0,13.0,0.0,74.0,1015.2,1.0
2000-01-16,2000,1,1.0,25.8,17.5,2.0,60.0,1014.8,2.3
2001-01-16,2001,1,0.0,25.6,14.0,0.0,64.0,1015.4,1.5
2002-01-16,2002,1,0.0,27.7,16.2,0.0,69.0,1013.4,2.0
2003-01-16,2003,1,0.0,21.7,9.7,0.0,86.0,1018.1,3.0
2004-01-16,2004,1,0.0,25.5,14.6,3.0,80.0,1014.5,3.0
2005-01-16,2005,1,0.0,25.6,12.0,1.0,70.0,1014.4,4.0
2006-01-16,2006,1,0.0,24.7,12.5,0.0,72.0,1012.7,3.0
2007-01-16,2007,1,0.0,25.0,9.6,0.0,56.0,1015.5,4.0
2008-01-16,2008,1,0.0,24.7,12.1,0.0,67.0,1015.8,3.0
2009-01-16,2009,1,0.0,27.0,14.0,0.0,73.0,1017.5,3.0
2010-01-16,2010,1,0.0,17.0,12.7,1.0,92.0,1019.4,3.0
2011-01-16,2011,1,0.0,24.6,12.0,3.0,75.0,1009.3,1.5
2012-01-16,2012,1,0.0,22.8,11.0,0.0,62.0,1010.1,2.0
2013-01-16,2013,1,0.0,26.6,12.0,1.0,68.0,1015.7,0.0
2014-01-16,2014,1,0.0,21.6,14.2,1.0,78.0,1018.2,2.7
2015-01-16,2015,1,0.0,28.5,14.2,3.0,61.0,1014.3,2.0
2016-01-16,2016,1,0.0,26.6,14.9,1.0,66.0,1012.1,2.0
2017-01-16,2017,1,0.0,25.0,14.4,0.0,58.0,1014.1,2.0
1988-01-17,1988,1,0.0,25.9,14.9,1.0,69.0,1016.4,2.0
1989-01-17,1989,1,0.0,24.4,11.0,1.0,66.0,1013.9,2.0
1990-01-17,1990,1,0.0,24.8,14.8,0.0,76.0,1011.6,2.0
1991-01-17,1991,1,0.0,23.4,10.9,0.0,66.0,1017.6,5.3
1992-01-17,1992,1,0.0,23.4,15.0,2.0,83.0,1017.2,5.0
1993-01-17,1993,1,0.0,25.4,11.0,0.0,70.0,1013.1,1.5
1994-01-17,1994,1,2.0,22.4,12.2,1.0,68.0,1015.3,4.7
1995-01-17,1995,1,0.0,24.1,13.6,7.0,76.0,1017.7,3.5
1996-01-17,1996,1,0.0,24.0,16.0,2.0,79.0,1014.0,2.3
1997-01-17,1997,1,0.0,24.6,13.0,0.0,76.0,1016.2,2.0
1998-01-17,1998,1,0.0,27.2,16.4,2.0,75.0,1013.4,0.0
1999-01-17,1999,1,0.0,26.1,12.9,0.0,75.0,1015.0,1.3
2000-01-17,2000,1,0.0,23.8,16.3,0.0,53.0,1016.1,2.2
2001-01-17,2001,1,0.0,26.1,15.0,0.0,59.0,1015.9,1.5
2002-01-17,2002,1,0.0,28.2,16.8,0.0,71.0,1012.3,1.5
2003-01-17,2003,1,0.0,25.0,10.5,0.0,76.0,1018.5,4.0
2004-01-17,2004,1,0.0,25.6,14.8,1.0,77.0,1013.3,4.0
2005-01-17,2005,1,0.0,26.3,12.8,1.0,74.0,1014.5,0.0
2006-01-17,2006,1,0.0,27.0,12.8,0.0,72.0,1011.8,3.0
2007-01-17,2007,1,0.0,25.7,11.0,0.0,49.0,1016.6,3.0
2008-01-17,2008,1,0.0,25.6,13.8,0.0,72.0,1014.4,1.8
2009-01-17,2009,1,0.0,27.0,13.7,1.0,72.0,1015.6,5.0
2010-01-17,2010,1,0.0,21.9,13.4,1.0,84.0,1018.1,3.8
2011-01-17,2011,1,0.0,21.1,11.0,0.0,47.0,1011.8,2.5
2012-01-17,2012,1,0.0,25.3,11.3,1.0,65.0,1009.2,2.0
2013-01-17,2013,1,0.0,26.9,13.0,1.0,67.0,1016.3,0.0
2014-01-17,2014,1,0.0,23.0,13.0,0.0,84.0,1017.6,2.3
2015-01-17,2015,1,2.0,24.0,16.5,4.0,78.0,1014.4,2.3
2016-01-17,2016,1,0.0,26.7,13.4,0.0,59.0,1013.1,2.0
2017-01-17,2017,1,0.0,25.4,11.3,0.0,65.0,1014.9,1.5
1988-01-18,1988,1,0.0,26.7,12.8,0.0,71.0,1014.7,2.0
1989-01-18,1989,1,0.0,23.8,9.8,0.0,61.0,1014.0,5.0
1990-01-18,1990,1,0.0,25.5,13.6,0.0,75.0,1010.5,2.0
1991-01-18,1991,1,0.0,23.5,11.8,0.0,69.0,1016.6,5.0
1992-01-18,1992,1,0.0,23.8,12.4,1.0,67.0,1018.4,2.0
1993-01-18,1993,1,0.0,25.6,11.5,0.0,73.0,1014.2,3.0
1994-01-18,1994,1,0.0,23.3,10.5,1.0,67.0,1016.0,4.0
1995-01-18,1995,1,2.0,25.0,15.6,3.0,79.0,1017.7,3.0
1996-01-18,1996,1,0.0,23.4,11.3,0.0,70.0,1015.3,2.0
1997-01-18,1997,1,0.0,25.5,9.0,0.0,60.0,1017.1,1.3
1998-01-18,1998,1,0.0,22.8,16.4,7.0,73.0,1013.6,1.0
1999-01-18,1999,1,0.0,26.0,11.3,0.0,74.0,1013.9,1.0
2000-01-18,2000,1,0.0,22.6,11.9,0.0,59.0,1015.0,1.5
2001-01-18,2001,1,0.0,25.7,14.5,0.0,53.0,1015.3,1.5
2002-01-18,2002,1,0.0,27.0,17.5,1.0,81.0,1012.0,2.7
2003-01-18,2003,1,0.0,26.0,11.5,0.0,65.0,1018.7,3.0
2004-01-18,2004,1,0.0,26.0,13.9,0.0,69.0,1012.8,2.0
2005-01-18,2005,1,0.0,24.6,14.5,5.0,71.0,1014.3,3.0
2006-01-18,2006,1,0.0,25.8,14.8,0.0,85.0,1010.8,3.5
2007-01-18,2007,1,0.0,24.6,10.8,0.0,52.0,1016.0,2.0
2008-01-18,2008,1,0.0,25.2,14.3,0.0,81.0,1012.2,3.0
2009-01-18,2009,1,0.0,27.6,14.5,0.0,72.0,1014.6,3.5
2010-01-18,2010,1,0.0,16.4,12.0,1.0,93.0,1017.1,2.0
2011-01-18,2011,1,0.0,21.2,8.7,0.0,63.0,1011.6,3.0
2012-01-18,2012,1,0.0,24.2,15.8,3.0,83.0,1009.7,0.0
2013-01-18,2013,1,0.0,28.1,14.0,0.0,67.0,1015.9,2.0
2014-01-18,2014,1,0.0,27.8,13.6,0.0,69.0,1018.0,3.0
2015-01-18,2015,1,0.0,16.6,11.8,7.0,87.0,1015.8,2.7
2016-01-18,2016,1,0.0,25.7,13.0,0.0,61.0,1013.0,2.0
2017-01-18,2017,1,0.0,26.3,13.1,0.0,62.0,1017.2,2.0
1988-01-19,1988,1,0.0,26.8,12.9,0.0,72.0,1013.6,2.0
1989-01-19,1989,1,0.0,24.2,10.1,0.0,67.0,1012.4,5.0
1990-01-19,1990,1,0.0,24.6,14.4,1.0,88.0,1010.3,2.0
1991-01-19,1991,1,0.0,23.4,11.0,2.0,65.0,1014.9,2.0
1992-01-19,1992,1,0.0,23.4,13.4,0.0,73.0,1018.0,5.0
1993-01-19,1993,1,0.0,25.0,9.6,0.0,68.0,1013.9,4.0
1994-01-19,1994,1,0.0,24.8,12.0,0.0,73.0,1015.1,2.5
1995-01-19,1995,1,0.0,26.0,12.4,0.0,64.0,1016.1,3.7
1996-01-19,1996,1,0.0,23.0,10.2,0.0,73.0,1013.9,1.7
1997-01-19,1997,1,0.0,25.0,9.5,0.0,65.0,1013.9,1.0
1998-01-19,1998,1,0.0,24.6,15.8,4.0,64.0,1015.5,1.0
1999-01-19,1999,1,0.0,24.9,11.2,0.0,75.0,1014.4,1.3
2000-01-19,2000,1,0.0,23.2,13.5,0.0,65.0,1011.6,2.4
2001-01-19,2001,1,0.0,26.5,15.3,0.0,54.0,1015.0,2.0
2002-01-19,2002,1,0.0,28.1,18.4,1.0,73.0,1013.4,3.0
2003-01-19,2003,1,0.0,25.7,13.2,0.0,59.0,1016.9,2.0
2004-01-19,2004,1,0.0,23.8,15.7,4.0,85.0,1012.6,8.0
2005-01-19,2005,1,1.0,25.0,16.7,5.0,73.0,1015.4,6.0
2006-01-19,2006,1,0.0,28.1,16.0,0.0,73.0,1011.4,3.0
2007-01-19,2007,1,0.0,24.0,12.8,0.0,66.0,1014.8,4.5
2008-01-19,2008,1,0.0,27.2,15.0,0.0,71.0,1010.9,3.0
2009-01-19,2009,1,0.0,28.0,15.3,0.0,71.0,1013.1,3.0
2010-01-19,2010,1,0.0,16.7,12.9,1.0,90.0,1015.8,2.0
2011-01-19,2011,1,0.0,24.2,10.8,0.0,67.0,1011.6,2.0
2012-01-19,2012,1,0.0,26.0,17.1,3.0,73.0,1010.6,2.0
2013-01-19,2013,1,0.0,28.0,14.2,0.0,62.0,1014.8,0.0
2014-01-19,2014,1,0.0,27.2,13.6,1.0,72.0,1018.5,4.0
2015-01-19,2015,1,0.0,16.2,12.5,7.0,86.0,1017.0,2.3
2016-01-19,2016,1,0.0,25.4,14.4,0.0,70.0,1013.3,2.0
2017-01-19,2017,1,0.0,28.0,15.5,0.0,55.0,1016.6,2.0
1988-01-20,1988,1,0.0,26.7,14.0,0.0,72.0,1013.8,0.0
1989-01-20,1989,1,0.0,25.0,9.8,0.0,67.0,1011.8,4.5
1990-01-20,1990,1,0.0,25.3,15.0,0.0,87.0,1011.0,0.0
1991-01-20,1991,1,0.0,22.7,12.7,0.0,58.0,1016.4,5.0
1992-01-20,1992,1,0.0,24.0,12.0,0.0,76.0,1017.8,5.0
1993-01-20,1993,1,0.0,21.7,8.6,0.0,60.0,1014.3,7.0
1994-01-20,1994,1,0.0,26.7,13.0,0.0,66.0,1015.1,3.7
1995-01-20,1995,1,0.0,25.0,10.4,0.0,65.0,1013.5,2.0
1996-01-20,1996,1,0.0,23.4,9.6,1.0,73.0,1013.0,2.5
1997-01-20,1997,1,0.0,25.5,9.4,5.0,59.0,1012.0,1.0
1998-01-20,1998,1,0.0,24.5,13.9,7.0,62.0,1016.5,1.0
1999-01-20,1999,1,0.0,26.5,12.0,0.0,75.0,1015.0,1.3
2000-01-20,2000,1,0.0,25.7,13.8,0.0,66.0,1011.0,3.0
2001-01-20,2001,1,0.0,27.0,15.0,0.0,55.0,1013.9,1.5
2002-01-20,2002,1,0.0,27.5,17.6,1.0,81.0,1013.6,1.5
2003-01-20,2003,1,0.0,25.0,12.3,0.0,56.0,1015.9,3.5
2004-01-20,2004,1,0.0,26.2,16.6,0.0,79.0,1013.9,0.0
2005-01-20,2005,1,0.0,23.5,13.8,1.0,68.0,1018.3,8.0
2006-01-20,2006,1,0.0,27.0,16.2,0.0,53.0,1012.8,9.0
2007-01-20,2007,1,0.0,25.6,11.2,0.0,61.0,1014.8,2.0
2008-01-20,2008,1,0.0,26.3,18.3,6.0,79.0,1011.3,3.0
2009-01-20,2009,1,0.0,26.7,15.6,0.0,69.0,1012.5,5.0
2010-01-20,2010,1,0.0,24.3,13.5,2.0,74.0,1016.8,1.5
2011-01-20,2011,1,0.0,24.8,12.0,0.0,56.0,1013.7,2.0
2012-01-20,2012,1,0.0,25.7,15.6,2.0,74.0,1011.1,2.0
2013-01-20,2013,1,0.0,26.6,16.8,0.0,64.0,1015.0,2.0
2014-01-20,2014,1,0.0,23.9,16.4,1.0,79.0,1020.0,2.0
2015-01-20,2015,1,0.0,18.6,13.4,0.0,84.0,1018.8,1.5
2016-01-20,2016,1,0.0,22.8,16.7,6.0,78.0,1014.5,2.2
2017-01-20,2017,1,0.0,26.2,16.0,1.0,51.0,1016.2,2.0
1988-01-21,1988,1,0.0,27.0,12.8,0.0,71.0,1012.4,2.0
1989-01-21,1989,1,0.0,25.0,10.2,0.0,61.0,1013.5,6.0
1990-01-21,1990,1,0.0,27.6,16.2,2.0,85.0,1012.4,0.0
1991-01-21,1991,1,0.0,23.0,10.0,0.0,66.0,1016.8,2.0
1992-01-21,1992,1,0.0,25.2,12.7,0.0,70.0,1018.1,5.0
1993-01-21,1993,1,0.0,21.0,7.6,0.0,71.0,1016.0,5.0
1994-01-21,1994,1,0.0,26.1,13.5,0.0,64.0,1014.7,3.2
1995-01-21,1995,1,0.0,25.4,9.0,0.0,66.0,1013.4,4.0
1996-01-21,1996,1,0.0,23.8,9.4,0.0,75.0,1014.7,1.5
1997-01-21,1997,1,0.0,22.0,16.0,5.0,78.0,1013.2,1.5
1998-01-21,1998,1,18.0,16.1,12.5,8.0,92.0,1015.2,2.0
1999-01-21,1999,1,0.0,27.4,12.4,0.0,71.0,1014.4,1.0
2000-01-21,2000,1,0.0,23.8,17.2,3.0,81.0,1014.1,1.5
2001-01-21,2001,1,0.0,26.4,14.4,0.0,59.0,1012.3,1.0
2002-01-21,2002,1,0.0,27.8,16.6,1.0,75.0,1013.1,2.0
2003-01-21,2003,1,0.0,22.3,10.3,0.0,60.0,1015.2,3.0
2004-01-21,2004,1,0.0,26.1,15.0,0.0,75.0,1013.4,4.0
2005-01-21,2005,1,0.0,23.0,11.4,3.0,54.0,1019.6,8.0
2006-01-21,2006,1,0.0,26.7,12.3,0.0,54.0,1012.6,6.0
2007-01-21,2007,1,0.0,25.6,12.6,1.0,61.0,1014.9,2.0
2008-01-21,2008,1,0.0,25.5,19.4,6.0,71.0,1011.7,3.3
2009-01-21,2009,1,0.0,25.5,14.3,0.0,65.0,1013.3,3.5
2010-01-21,2010,1,0.0,27.8,12.4,0.0,70.0,1014.8,3.0
2011-01-21,2011,1,0.0,22.7,10.7,0.0,64.0,1013.1,2.0
2012-01-21,2012,1,0.0,21.5,16.2,1.0,76.0,1012.9,2.8
2013-01-21,2013,1,0.0,24.8,16.0,0.0,58.0,1017.2,2.0
2014-01-21,2014,1,0.0,22.4,13.2,1.0,85.0,1019.3,2.5
2015-01-21,2015,1,0.0,23.0,11.7,0.0,84.0,1019.5,2.0
2016-01-21,2016,1,3.0,22.7,15.8,4.0,78.0,1015.9,2.7
2017-01-21,2017,1,0.0,27.2,13.8,0.0,57.0,1017.0,3.0
1988-01-22,1988,1,0.0,28.0,11.7,1.0,68.0,1011.6,5.0
1989-01-22,1989,1,0.0,24.4,11.1,0.0,65.0,1011.2,6.0
1990-01-22,1990,1,0.0,26.4,17.8,3.0,87.0,1013.8,3.5
1991-01-22,1991,1,0.0,24.2,10.7,0.0,64.0,1016.3,0.0
1992-01-22,1992,1,0.0,24.0,14.4,2.0,77.0,1018.3,0.0
1993-01-22,1993,1,0.0,22.6,7.2,0.0,68.0,1016.4,0.0
1994-01-22,1994,1,0.0,25.4,10.6,0.0,63.0,1014.9,4.5
1995-01-22,1995,1,0.0,24.7,10.2,0.0,65.0,1015.1,4.0
1996-01-22,1996,1,0.0,24.0,9.2,0.0,66.0,1015.9,3.0
1997-01-22,1997,1,2.0,23.0,11.5,1.0,67.0,1013.1,1.2
1998-01-22,1998,1,30.0,21.4,11.5,2.0,82.0,1016.4,0.0
1999-01-22,1999,1,0.0,27.6,12.0,0.0,67.0,1013.1,2.0
2000-01-22,2000,1,2.0,26.6,16.4,1.0,77.0,1013.8,1.0
2001-01-22,2001,1,0.0,26.5,11.5,0.0,54.0,1011.2,2.0
2002-01-22,2002,1,0.0,26.4,18.8,6.0,69.0,1012.8,3.0
2003-01-22,2003,1,0.0,19.0,8.3,0.0,77.0,1014.1,5.5
2004-01-22,2004,1,0.0,26.0,14.7,2.0,72.0,1013.1,7.0
2005-01-22,2005,1,0.0,22.0,12.5,3.0,78.0,1018.2,2.0
2006-01-22,2006,1,0.0,25.0,13.1,0.0,55.0,1012.9,3.0
2007-01-22,2007,1,0.0,26.6,12.3,0.0,54.0,1016.3,2.7
2008-01-22,2008,1,0.0,24.0,14.2,4.0,57.0,1012.6,2.5
2009-01-22,2009,1,0.0,22.5,14.0,0.0,82.0,1012.5,4.5
2010-01-22,2010,1,0.0,26.5,13.2,0.0,64.0,1015.4,2.0
2011-01-22,2011,1,0.0,23.5,12.0,0.0,64.0,1014.2,1.5
2012-01-22,2012,1,0.0,22.5,13.3,0.0,54.0,1014.8,2.7
2013-01-22,2013,1,0.0,25.4,14.5,0.0,58.0,1016.8,2.0
2014-01-22,2014,1,0.0,28.2,12.5,0.0,80.0,1018.1,2.0
2015-01-22,2015,1,0.0,27.3,12.5,0.0,73.0,1017.3,1.5
2016-01-22,2016,1,0.0,20.0,14.8,4.0,78.0,1017.5,5.8
2017-01-22,2017,1,0.0,27.8,16.0,0.0,60.0,1016.4,2.0
1988-01-23,1988,1,0.0,29.2,11.7,0.0,72.0,1012.0,2.0
1989-01-23,1989,1,0.0,24.4,10.6,0.0,69.0,1011.0,2.7
1990-01-23,1990,1,0.0,25.2,17.7,2.0,91.0,1014.3,2.0
1991-01-23,1991,1,0.0,25.6,11.8,0.0,63.0,1015.6,2.0
1992-01-23,1992,1,0.0,24.6,14.0,2.0,78.0,1017.3,2.0
1993-01-23,1993,1,0.0,23.6,8.5,0.0,65.0,1015.8,3.7
1994-01-23,1994,1,0.0,25.5,9.0,0.0,65.0,1014.7,3.0
1995-01-23,1995,1,0.0,25.0,8.2,0.0,57.0,1016.6,4.0
1996-01-23,1996,1,0.0,24.3,10.3,0.0,74.0,1014.7,4.0
1997-01-23,1997,1,0.0,22.0,9.3,1.0,73.0,1014.1,1.5
1998-01-23,1998,1,0.0,24.1,11.9,0.0,77.0,1015.7,1.0
1999-01-23,1999,1,0.0,28.6,10.4,0.0,66.0,1013.0,2.0
2000-01-23,2000,1,0.0,26.7,17.4,4.0,71.0,1013.6,2.7
2001-01-23,2001,1,0.0,26.7,15.7,4.0,65.0,1010.3,2.0
